offense_id,occur_date,occur_day,occur_time,beat,zone,ibr_code,uc2_literal,neighborhood,npu,lat,long
210511007,2021-02-20,Saturday,14:11:00,404,4,240,Auto Theft,Cascade Avenue/Road,S,33.733203,-84.438182
210511059,2021-02-20,Saturday,14:30:00,111,1,13A,Agg Assault,Adamsville,H,33.762066,-84.507594
210511070,2021-02-20,Saturday,15:00:00,302,3,240,Auto Theft,Pittsburgh,V,33.72733,-84.401415
210511091,2021-02-20,Saturday,15:23:00,311,3,13A,Agg Assault,Hammond Park,X,33.674204,-84.399609
210511096,2021-02-19,Friday,19:30:00,412,4,220,Burglary,NA,P,33.702968,-84.526941
210511123,2021-02-20,Saturday,15:13:00,313,3,23H,Larceny Non Vehicle,South River Gardens,Z,33.655432,-84.366761
210511178,2021-02-20,Saturday,15:30:00,504,5,23F,Larceny From Vehicle,Marietta Street Artery,E,33.774773,-84.406702
210511180,2021-02-20,Saturday,06:30:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.757468,-84.391103
210511193,2021-02-20,Saturday,12:00:00,507,5,23F,Larceny From Vehicle,Downtown,M,33.762915,-84.397081
210511279,2021-02-20,Saturday,17:00:00,404,4,23F,Larceny From Vehicle,Westview,T,33.739685,-84.436528
210511296,2021-02-20,Saturday,12:00:00,603,6,23H,Larceny Non Vehicle,Old Fourth Ward,M,33.768881,-84.366512
210511307,2021-02-20,Saturday,15:00:00,208,2,23H,Larceny Non Vehicle,North Buckhead,B,33.852587,-84.36199
210511330,2021-02-20,Saturday,17:18:00,607,6,23H,Larceny Non Vehicle,Custer/McDonough/Guice,W,33.714812,-84.350175
210511349,2021-02-20,Saturday,17:30:00,112,1,23C,Larceny Non Vehicle,Collier Heights,I,33.777383,-84.477433
210511393,2021-02-20,Saturday,17:10:00,301,3,23F,Larceny From Vehicle,Adair Park,V,33.725994,-84.413329
210511402,2021-02-20,Saturday,11:30:00,102,1,23F,Larceny From Vehicle,Vine City,L,33.759127,-84.406617
210511471,2021-02-19,Friday,08:00:00,512,5,13A,Agg Assault,Downtown,M,33.751045,-84.394791
210511487,2021-01-11,Monday,23:59:00,305,3,23G,Larceny From Vehicle,South Atlanta,Y,33.715979,-84.382665
210511496,2021-02-20,Saturday,18:56:00,308,3,13A,Agg Assault,Leila Valley,Z,33.692588,-84.351889
210511515,2021-02-20,Saturday,18:30:00,210,2,120,Robbery,Lenox,B,33.845738,-84.358219
210511550,2021-02-20,Saturday,19:00:00,502,5,13A,Agg Assault,Midtown,E,33.794541,-84.388381999999993
210511561,2021-02-20,Saturday,15:55:00,507,5,23F,Larceny From Vehicle,Castleberry Hill,M,33.751894,-84.399108
210511665,2021-02-20,Saturday,19:00:00,608,6,23F,Larceny From Vehicle,Candler Park,N,33.762513,-84.348853
210511678,2021-02-20,Saturday,20:14:00,303,3,13A,Agg Assault,Mechanicsville,V,33.739575,-84.398248
210511682,2021-02-20,Saturday,08:00:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.78559,-84.385084
210511731,2021-02-20,Saturday,20:20:00,106,1,23F,Larceny From Vehicle,Knight Park/Howell Station,K,33.781161,-84.429227
210511808,2021-02-20,Saturday,21:45:00,207,2,23F,Larceny From Vehicle,Ardmore,E,33.803315,-84.393503
210511881,2021-02-20,Saturday,19:15:00,505,5,240,Auto Theft,Midtown,E,33.773497,-84.38053
210511882,2021-02-20,Saturday,22:04:00,614,6,120,Robbery,Midtown,E,33.775203,-84.373118
210511912,2021-02-20,Saturday,21:25:00,605,6,240,Auto Theft,Oakland,W,33.748067,-84.378832
210511939,2021-02-20,Saturday,22:30:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.820364,-84.367204
210511943,2021-02-20,Saturday,20:00:00,211,2,23F,Larceny From Vehicle,Peachtree Park,B,33.840733,-84.368801
210511951,2021-02-17,Wednesday,17:00:00,506,5,240,Auto Theft,English Avenue,L,33.765288,-84.406707
210511956,2021-02-20,Saturday,22:20:00,603,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.770542,-84.381146
210512083,2021-02-20,Saturday,22:30:00,211,2,240,Auto Theft,Lindbergh/Morosgo,B,33.820364,-84.367204
210512109,2021-02-20,Saturday,23:44:00,310,3,23F,Larceny From Vehicle,Browns Mill Park,Z,33.686404,-84.391471
210512129,2021-02-20,Saturday,23:30:00,510,5,240,Auto Theft,Downtown,M,33.755838,-84.380505
210520026,2021-02-18,Thursday,00:00:00,308,3,220,Burglary,Thomasville Heights,Z,33.705115,-84.359229
210520064,2021-02-20,Saturday,20:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760565,-84.384259
210520108,2021-02-21,Sunday,00:30:00,507,5,13A,Agg Assault,Castleberry Hill,M,33.747797,-84.401725
210520261,2021-02-20,Saturday,23:43:00,510,5,23F,Larceny From Vehicle,Downtown,M,33.755274,-84.383096
210520363,2021-02-20,Saturday,16:00:00,210,2,23F,Larceny From Vehicle,Lenox,B,33.852101,-84.360202
210520369,2021-02-21,Sunday,02:50:00,505,5,13A,Agg Assault,Midtown,E,33.774961,-84.384704
210520381,2021-02-21,Sunday,00:00:00,401,4,240,Auto Theft,West End,T,33.740897,-84.413123
210520412,2021-02-21,Sunday,03:16:00,306,3,23F,Larceny From Vehicle,Sylvan Hills,X,33.702585,-84.410229
210520414,2021-02-21,Sunday,03:18:00,612,6,13A,Agg Assault,East Atlanta,W,33.726019,-84.323242
210520414,2021-02-21,Sunday,03:18:00,612,6,09A,Homicide,East Atlanta,W,33.726019,-84.323242
210520444,2021-02-21,Sunday,03:00:00,512,5,13A,Agg Assault,Downtown,M,33.750513,-84.395813
210520445,2021-02-21,Sunday,03:30:00,307,3,220,Burglary,Lakewood Heights,Y,33.707989,-84.378102
210520469,2021-02-21,Sunday,02:15:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.780037,-84.390078
210520470,2021-02-21,Sunday,01:30:00,602,6,240,Auto Theft,Poncey-Highland,F,33.77381,-84.360975
210520530,2021-02-21,Sunday,00:00:00,212,2,240,Auto Theft,Lindridge/Martin Manor,F,33.818003,-84.351355
210520560,2021-02-21,Sunday,05:30:00,106,1,13A,Agg Assault,Bankhead,K,33.76428,-84.428714
210520582,2021-02-16,Tuesday,08:00:00,503,5,23H,Larceny Non Vehicle,Midtown,E,33.783539,-84.385602
210520640,2021-02-21,Sunday,08:56:00,309,3,13A,Agg Assault,Perkerson,X,33.695698,-84.408464
210520701,2021-02-20,Saturday,18:00:00,107,1,23H,Larceny Non Vehicle,Grove Park,J,33.769129,-84.449469
210520734,2021-02-20,Saturday,19:30:00,601,6,23H,Larceny Non Vehicle,Virginia Highland,F,33.778208,-84.352192
210520780,2021-02-21,Sunday,10:00:00,301,3,23F,Larceny From Vehicle,Adair Park,V,33.728643,-84.409983
210520819,2021-02-21,Sunday,00:00:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.754508,-84.372403
210520822,2021-02-21,Sunday,04:00:00,212,2,23G,Larceny From Vehicle,NA,F,33.811774,-84.373886
210520834,2021-02-21,Sunday,11:00:00,104,1,23F,Larceny From Vehicle,Mozley Park,K,33.750599,-84.436529
210520841,2021-02-21,Sunday,12:23:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.777206,-84.387722
210520851,2021-02-21,Sunday,00:30:00,611,6,23F,Larceny From Vehicle,East Lake,O,33.744355,-84.290973
210520945,2021-02-21,Sunday,14:00:00,108,1,23H,Larceny Non Vehicle,Harvel Homes Community,J,33.75911,-84.468147
210520956,2021-02-18,Thursday,17:00:00,108,1,23H,Larceny Non Vehicle,Dixie Hills,J,33.760666,-84.459168
210520978,2021-02-21,Sunday,14:09:00,414,4,23C,Larceny Non Vehicle,Princeton Lakes,P,33.65638,-84.510852
210520988,2021-02-21,Sunday,14:07:00,401,4,23C,Larceny Non Vehicle,West End,T,33.737724,-84.41743
210521001,2021-02-21,Sunday,16:26:00,410,4,23F,Larceny From Vehicle,Campbellton Road,R,33.705514,-84.45564
210521029,2021-02-21,Sunday,14:40:00,605,6,13A,Agg Assault,Grant Park,W,33.734085,-84.368252
210521042,2021-02-21,Sunday,15:02:00,409,4,23H,Larceny Non Vehicle,Southwest,R,33.692468,-84.490825
210521060,2021-02-21,Sunday,13:00:00,614,6,23H,Larceny Non Vehicle,Midtown,E,33.775124,-84.365848
210521076,2021-02-20,Saturday,21:50:00,604,6,240,Auto Theft,Sweet Auburn,M,33.753554,-84.373756
210521101,2021-02-21,Sunday,14:50:00,306,3,23F,Larceny From Vehicle,Sylvan Hills,X,33.702585,-84.410229
210521113,2021-02-21,Sunday,00:30:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.764315,-84.388238
210521130,2021-02-21,Sunday,15:50:00,303,3,13A,Agg Assault,Pittsburgh,V,33.738372,-84.406387
210521150,2021-02-21,Sunday,11:00:00,506,5,23H,Larceny Non Vehicle,English Avenue,L,33.763754,-84.417061
210521203,2021-02-21,Sunday,15:00:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.786966,-84.412924
210521205,2021-02-21,Sunday,16:30:00,505,5,240,Auto Theft,Midtown,E,33.777873,-84.383905
210521210,2021-02-21,Sunday,16:37:00,313,3,23H,Larceny Non Vehicle,South River Gardens,Z,33.655432,-84.366761
210521286,2021-02-21,Sunday,14:52:00,609,6,23C,Larceny Non Vehicle,Edgewood,O,33.758516,-84.34891
210521359,2021-02-18,Thursday,11:45:00,207,2,23F,Larceny From Vehicle,NA,C,33.812186,-84.394198
210521405,2021-02-21,Sunday,18:00:00,106,1,23C,Larceny Non Vehicle,Bankhead,K,33.763767,-84.42775
210521444,2021-02-21,Sunday,19:11:00,407,4,13A,Agg Assault,Fairburn Mays,H,33.743964,-84.507654
210521502,2021-02-21,Sunday,19:43:00,303,3,240,Auto Theft,Mechanicsville,V,33.738018,-84.396372
210521509,2021-02-21,Sunday,20:44:00,607,6,13A,Agg Assault,Ormewood Park,W,33.728379,-84.362646
210521518,2021-02-21,Sunday,19:55:00,313,3,13A,Agg Assault,South River Gardens,Z,33.672345,-84.371709
210521537,2021-02-21,Sunday,19:45:00,206,2,23F,Larceny From Vehicle,Peachtree Hills,B,33.818821,-84.38838
210521560,2021-02-21,Sunday,19:00:00,609,6,120,Robbery,Edgewood,O,33.758066,-84.340299
210521597,2021-02-20,Saturday,21:52:00,408,4,240,Auto Theft,Venetian Hills,S,33.708646,-84.453101
210521603,2021-02-21,Sunday,22:17:00,606,6,23H,Larceny Non Vehicle,Grant Park,W,33.74499,-84.365938
210521610,2021-02-21,Sunday,20:08:00,210,2,23C,Larceny Non Vehicle,Lenox,B,33.852101,-84.360202
210521618,2021-02-21,Sunday,21:18:00,607,6,240,Auto Theft,Boulevard Heights,W,33.725618,-84.366342
210521624,2021-02-21,Sunday,21:04:00,506,5,23H,Larceny Non Vehicle,English Avenue,L,33.772697,-84.416847
210521659,2021-02-21,Sunday,21:54:00,207,2,23F,Larceny From Vehicle,NA,E,33.812773,-84.391538
210521666,2021-02-21,Sunday,16:00:00,507,5,23F,Larceny From Vehicle,Castleberry Hill,M,33.745866,-84.403827
210521680,2021-02-21,Sunday,15:00:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.74955,-84.378223
210521681,2021-02-21,Sunday,22:12:00,613,6,240,Auto Theft,Piedmont Heights,F,33.797622,-84.368655
210521683,2021-02-21,Sunday,22:00:00,207,2,240,Auto Theft,Berkeley Park,D,33.795844,-84.414087
210521687,2021-02-21,Sunday,19:50:00,211,2,23F,Larceny From Vehicle,Peachtree Park,B,33.840733,-84.368801
210521695,2021-02-21,Sunday,06:00:00,114,1,23H,Larceny Non Vehicle,English Park,G,33.792335,-84.491311
210521699,2021-02-21,Sunday,22:35:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.776209,-84.383202
210521725,2021-02-21,Sunday,23:05:00,102,1,13A,Agg Assault,Vine City,L,33.755945,-84.415911
210521736,2021-02-21,Sunday,23:13:00,211,2,240,Auto Theft,Lindbergh/Morosgo,B,33.825441,-84.362192
210521762,2021-02-21,Sunday,21:05:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760038,-84.385984
210530002,2021-02-22,Monday,00:02:00,107,1,240,Auto Theft,Grove Park,J,33.76382,-84.440733
210530060,2021-02-22,Monday,00:45:00,108,1,23F,Larceny From Vehicle,NA,I,33.750922,-84.446619
210530084,2021-02-22,Monday,01:05:00,303,3,23F,Larceny From Vehicle,Pittsburgh,V,33.739855,-84.407842
210530094,2021-02-22,Monday,01:22:00,512,5,23F,Larceny From Vehicle,Downtown,M,33.750177,-84.395153
210530189,2021-02-22,Monday,03:40:00,307,3,240,Auto Theft,Lakewood Heights,Y,33.705553,-84.380647
210530199,2021-02-22,Monday,04:06:00,404,4,220,Burglary,Westview,T,33.736891,-84.436464
210530219,2021-02-21,Sunday,23:55:00,112,1,220,Burglary,Collier Heights,I,33.782238,-84.491583
210530296,2021-02-21,Sunday,20:00:00,305,3,23F,Larceny From Vehicle,Chosewood Park,Y,33.724317,-84.36965
210530404,2021-02-21,Sunday,21:00:00,205,2,23F,Larceny From Vehicle,Castlewood,C,33.83521,-84.413676
210530418,2021-02-22,Monday,02:00:00,407,4,240,Auto Theft,Fairburn Mays,H,33.735431,-84.512006
210530455,2021-02-22,Monday,09:13:00,412,4,240,Auto Theft,Kings Forest,P,33.692093,-84.515244
210530457,2021-02-21,Sunday,21:00:00,502,5,220,Burglary,Midtown,E,33.782675,-84.380509
210530493,2021-02-20,Saturday,15:00:00,113,1,220,Burglary,Monroe Heights,G,33.793107,-84.481224
210530569,2021-02-22,Monday,10:20:00,612,6,23F,Larceny From Vehicle,East Atlanta,W,33.740327,-84.345263
210530580,2021-02-22,Monday,09:44:00,208,2,23D,Larceny Non Vehicle,Buckhead Forest,B,33.844466,-84.374216
210530605,2021-02-21,Sunday,21:00:00,105,1,23F,Larceny From Vehicle,Hunter Hills,K,33.762055,-84.437482
210530628,2021-02-21,Sunday,20:00:00,506,5,23F,Larceny From Vehicle,English Avenue,L,33.76825,-84.416542
210530644,2021-02-22,Monday,11:20:00,303,3,23H,Larceny Non Vehicle,Mechanicsville,V,33.742599,-84.397826
210530673,2021-02-22,Monday,11:00:00,603,6,23H,Larceny Non Vehicle,Old Fourth Ward,M,33.770676,-84.364432
210530717,2021-02-07,Sunday,02:05:00,501,5,240,Auto Theft,Home Park,E,33.784859,-84.40797
210530741,2021-02-21,Sunday,16:00:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.788718,-84.422012
210530751,2021-02-19,Friday,11:30:00,301,3,240,Auto Theft,Adair Park,V,33.723196,-84.408156
210530797,2021-02-21,Sunday,22:54:00,613,6,240,Auto Theft,Morningside/Lenox Park,F,33.810533,-84.357982
210530819,2021-02-22,Monday,08:13:00,104,1,23H,Larceny Non Vehicle,Just Us,T,33.75223,-84.424426
210530843,2021-02-21,Sunday,23:00:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.786249,-84.38863
210530844,2021-02-21,Sunday,23:00:00,107,1,23H,Larceny Non Vehicle,Grove Park,J,33.765425,-84.437279
210530860,2021-02-22,Monday,11:45:00,608,6,23F,Larceny From Vehicle,Candler Park,N,33.761367,-84.347239
210530916,2021-02-06,Saturday,15:30:00,208,2,23C,Larceny Non Vehicle,North Buckhead,B,33.853069,-84.362601
210530955,2021-02-22,Monday,22:09:00,306,3,23H,Larceny Non Vehicle,Sylvan Hills,X,33.697267,-84.408595
210530964,2021-02-22,Monday,14:34:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.824091,-84.361009
210531094,2021-02-22,Monday,15:57:00,406,4,23F,Larceny From Vehicle,NA,I,33.749394,-84.49539
210531150,2021-02-22,Monday,16:15:00,207,2,23F,Larceny From Vehicle,Loring Heights,E,33.796481,-84.407773
210531152,2021-02-15,Monday,22:00:00,209,2,23D,Larceny Non Vehicle,North Buckhead,B,33.854703,-84.381699
210531198,2021-02-22,Monday,16:51:00,311,3,23H,Larceny Non Vehicle,Hammond Park,X,33.676549,-84.417026
210531216,2021-02-22,Monday,17:00:00,207,2,23F,Larceny From Vehicle,Ardmore,E,33.8064,-84.394406
210531267,2020-12-22,Tuesday,12:00:00,206,2,23H,Larceny Non Vehicle,South Tuxedo Park,B,33.839968,-84.379914
210531299,2021-02-22,Monday,18:21:00,605,6,23F,Larceny From Vehicle,Capitol Gateway,V,33.746658,-84.382048
210531303,2021-02-20,Saturday,14:00:00,601,6,23F,Larceny From Vehicle,Atkins Park,F,33.776121,-84.350302
210531327,2021-02-22,Monday,17:45:00,202,2,23F,Larceny From Vehicle,Randall Mill,A,33.849532,-84.42968
210531361,2021-02-21,Sunday,18:00:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.774627,-84.356919
210531390,2021-02-22,Monday,13:00:00,208,2,23F,Larceny From Vehicle,North Buckhead,B,33.848578,-84.367053
210531415,2021-02-22,Monday,17:30:00,602,6,23F,Larceny From Vehicle,Inman Park,N,33.762651,-84.358272
210531428,2021-02-22,Monday,18:50:00,209,2,23F,Larceny From Vehicle,East Chastain Park,B,33.856279,-84.383125
210531454,2021-02-22,Monday,19:16:00,303,3,120,Robbery,Mechanicsville,V,33.742599,-84.397826
210531458,2021-02-22,Monday,00:00:00,303,3,13A,Agg Assault,Mechanicsville,V,33.738831,-84.402617
210531495,2021-02-20,Saturday,03:00:00,412,4,220,Burglary,Ashley Courts,P,33.71734,-84.523132
210531496,2021-02-22,Monday,19:44:00,306,3,13A,Agg Assault,Sylvan Hills,X,33.701174,-84.405247
210531505,2021-02-22,Monday,20:34:00,306,3,23H,Larceny Non Vehicle,Sylvan Hills,X,33.703815,-84.407643
210531518,2021-02-20,Saturday,15:00:00,301,3,23F,Larceny From Vehicle,Capitol View,X,33.718087,-84.415748
210531585,2021-02-22,Monday,21:08:00,210,2,240,Auto Theft,Pine Hills,B,33.827783,-84.354533
210531594,2021-02-22,Monday,18:15:00,613,6,23F,Larceny From Vehicle,Morningside/Lenox Park,F,33.792471,-84.35211
210531627,2021-02-22,Monday,21:40:00,501,5,240,Auto Theft,Home Park,E,33.786046,-84.402565
210531645,2021-02-22,Monday,19:56:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.774479,-84.385348
210531649,2021-02-22,Monday,22:20:00,206,2,13A,Agg Assault,Garden Hills,B,33.833873,-84.382495
210531663,2021-02-21,Sunday,08:23:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.780231,-84.411473
210531686,2021-02-22,Monday,23:04:00,305,3,240,Auto Theft,South Atlanta,Y,33.712672,-84.388192
210531690,2021-02-22,Monday,00:00:00,410,4,120,Robbery,Campbellton Road,R,33.700379,-84.456459
210531695,2021-02-22,Monday,20:00:00,507,5,23F,Larceny From Vehicle,Castleberry Hill,M,33.749812,-84.400944
210540021,2021-02-22,Monday,20:00:00,606,6,240,Auto Theft,Reynoldstown,N,33.757357,-84.349603
210540106,2021-02-23,Tuesday,01:20:00,611,6,13A,Agg Assault,The Villages at East Lake,O,33.743566,-84.314433
210540279,2021-01-15,Friday,17:00:00,208,2,23H,Larceny Non Vehicle,Buckhead Forest,B,33.843573,-84.378363
210540322,2021-02-22,Monday,20:00:00,410,4,23F,Larceny From Vehicle,Campbellton Road,R,33.704029,-84.465775
210540383,2021-02-23,Tuesday,02:12:00,409,4,23F,Larceny From Vehicle,Adams Park,R,33.711904,-84.455887
210540404,2020-11-26,Thursday,08:26:00,602,6,23H,Larceny Non Vehicle,Inman Park,N,33.762309,-84.360046
210540451,2021-02-22,Monday,13:30:00,604,6,23F,Larceny From Vehicle,Inman Park,N,33.753111,-84.365733
210540579,2021-02-23,Tuesday,09:50:00,409,4,23F,Larceny From Vehicle,Cascade Heights,I,33.719509,-84.481291
210540638,2021-02-21,Sunday,21:00:00,101,1,23F,Larceny From Vehicle,Atlanta University Center,T,33.751798,-84.416769
210540657,2021-02-23,Tuesday,09:00:00,209,2,23F,Larceny From Vehicle,East Chastain Park,B,33.857804,-84.382587
210540718,2021-02-23,Tuesday,10:50:00,211,2,23F,Larceny From Vehicle,Lindbergh/Morosgo,B,33.824305,-84.36316
210540770,2021-02-23,Tuesday,01:00:00,410,4,23H,Larceny Non Vehicle,Campbellton Road,R,33.702485,-84.466469
210540807,2021-02-21,Sunday,15:00:00,304,3,23F,Larceny From Vehicle,Summerhill,V,33.737865,-84.390205
210540820,2021-02-23,Tuesday,11:51:00,301,3,220,Burglary,Adair Park,V,33.729236,-84.410794
210540827,2021-02-23,Tuesday,02:00:00,308,3,240,Auto Theft,Norwood Manor,Z,33.6942,-84.356927
210541004,2021-02-23,Tuesday,06:00:00,212,2,23D,Larceny Non Vehicle,Morningside/Lenox Park,F,33.811932,-84.362373
210541008,2020-12-22,Tuesday,01:00:00,205,2,23H,Larceny Non Vehicle,NA,C,33.813442,-84.39324
210541025,2021-02-23,Tuesday,12:50:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.780413,-84.409943
210541038,2021-02-22,Monday,15:30:00,208,2,23C,Larceny Non Vehicle,Buckhead Forest,B,33.844466,-84.374216
210541125,2021-02-23,Tuesday,14:25:00,603,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.768881,-84.366512
210541139,2021-02-23,Tuesday,12:48:00,207,2,23H,Larceny Non Vehicle,Loring Heights,E,33.792295,-84.406773
210541153,2021-02-23,Tuesday,09:00:00,205,2,23F,Larceny From Vehicle,NA,C,33.815952,-84.403424
210541196,2021-02-23,Tuesday,11:40:00,603,6,240,Auto Theft,Old Fourth Ward,M,33.763702,-84.369384
210541196,2021-02-23,Tuesday,11:40:00,603,6,23F,Larceny From Vehicle,Old Fourth Ward,M,33.763702,-84.369384
210541205,2021-02-23,Tuesday,15:29:00,504,5,23F,Larceny From Vehicle,Downtown,M,33.76495,-84.395479
210541234,2021-02-23,Tuesday,09:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.764937,-84.38261
210541236,2021-02-23,Tuesday,09:30:00,103,1,23F,Larceny From Vehicle,Whittier Mill Village,D,33.811697,-84.47774
210541238,2021-02-23,Tuesday,15:33:00,305,3,23F,Larceny From Vehicle,Chosewood Park,Y,33.719397,-84.379811
210541311,2021-02-23,Tuesday,15:30:00,508,5,23H,Larceny Non Vehicle,Downtown,M,33.75635,-84.389152
210541374,2021-02-23,Tuesday,16:28:00,414,4,23C,Larceny Non Vehicle,Princeton Lakes,P,33.657486,-84.511836
210541402,2021-02-23,Tuesday,16:30:00,111,1,240,Auto Theft,Adamsville,H,33.760176,-84.505639
210541420,2021-02-23,Tuesday,16:25:00,401,4,23F,Larceny From Vehicle,West End,T,33.740594,-84.4158
